Date,Price
1390/05/04,4300000
1390/05/05,4330000
1390/05/07,4300000
1390/05/08,4320000
1390/05/09,4310000
1390/05/10,4300000
1390/05/11,4300000
1390/05/12,4470000
1390/05/14,4420000
1390/05/15,4410000
1390/05/16,4440000
1390/05/17,4600000
1390/05/18,4800000
1390/05/19,4800000
1390/05/21,4850000
1390/05/22,4800000
1390/05/23,4750000
1390/05/24,4720000
1390/05/25,4840000
1390/05/26,4900000
1390/05/28,4940000
1390/05/29,5170000
1390/05/31,5330000
1390/06/01,5580000
1390/06/02,5570000
1390/06/04,5220000
1390/06/05,5600000
1390/06/06,5540000
1390/06/07,5560000
1390/06/11,5520000
1390/06/12,5650000
1390/06/13,5630000
1390/06/14,5750000
1390/06/15,5960000
1390/06/16,5900000
1390/06/18,5960000
1390/06/19,6050000
1390/06/20,6150000
1390/06/21,6400000
1390/06/22,6100000
1390/06/23,6000000
1390/06/25,6050000
1390/06/26,6100000
1390/06/27,6100000
1390/06/28,6130000
1390/06/29,6100000
1390/06/30,6150000
1390/07/02,6100000
1390/07/03,5700000
1390/07/04,5650000
1390/07/05,5900000
1390/07/06,5870000
1390/07/08,5870000
1390/07/09,5900000
1390/07/10,5500000
1390/07/11,5550000
1390/07/12,5750000
1390/07/13,5700000
1390/07/15,5760000
1390/07/16,5700000
1390/07/17,5650000
1390/07/18,5700000
1390/07/19,5650000
1390/07/20,5680000
1390/07/22,5620000
1390/07/23,5650000
1390/07/24,5630000
1390/07/25,5700000
1390/07/26,5700000
1390/07/27,5650000
1390/07/29,5610000
1390/07/30,5640000
1390/08/01,5700000
1390/08/02,5680000
1390/08/03,5670000
1390/08/04,5770000
1390/08/06,5770000
1390/08/07,5880000
1390/08/08,5950000
1390/08/09,5930000
1390/08/10,5900000
1390/08/11,5920000
1390/08/13,5930000
1390/08/14,5910000
1390/08/16,5920000
1390/08/17,6060000
1390/08/18,6100000
1390/08/20,6100000
1390/08/21,6170000
1390/08/22,6180000
1390/08/24,6170000
1390/08/25,6180000
1390/08/27,6160000
1390/08/28,6120000
1390/08/29,6050000
1390/08/30,6000000
1390/09/01,6100000
1390/09/02,6150000
1390/09/04,6200000
1390/09/05,6250000
1390/09/06,6270000
1390/09/07,6050000
1390/09/08,5900000
1390/09/09,6000000
1390/09/11,6250000
1390/09/12,6200000
1390/09/15,6090000
1390/09/16,6000000
1390/09/18,5900000
1390/09/19,5890000
1390/09/20,5800000
1390/09/21,5870000
1390/09/22,5930000
1390/09/23,5850000
1390/09/25,5960000
1390/09/26,6120000
1390/09/27,6100000
1390/09/28,6220000
1390/09/29,6150000
1390/09/30,6020000
1390/10/02,6050000
1390/10/03,6120000
1390/10/04,6150000
1390/10/05,6080000
1390/10/06,6060000
1390/10/07,6020000
1390/10/09,6130000
1390/10/10,6130000
1390/10/11,6210000
1390/10/12,6140000
1390/10/13,6130000
1390/10/14,6170000
1390/10/16,6170000
1390/10/17,6210000
1390/10/18,6350000
1390/10/19,6600000
1390/10/20,6690000
1390/10/21,6670000
1390/10/24,6700000
1390/10/25,6950000
1390/10/26,7530000
1390/10/27,7720000
1390/10/28,7810000
1390/10/30,9150000
1390/11/02,10100000
1390/11/04,8000000
1390/11/05,7800000
1390/11/07,7950000
1390/11/08,8400000
1390/11/09,8400000
1390/11/10,7850000
1390/11/11,7690000
1390/11/12,7550000
1390/11/14,8050000
1390/11/15,8320000
1390/11/16,8150000
1390/11/17,8190000
1390/11/18,8350000
1390/11/19,8280000
1390/11/22,8230000
1390/11/23,8150000
1390/11/24,8100000
1390/11/25,8240000
1390/11/26,8140000
1390/11/28,8140000
1390/11/29,8120000
1390/11/30,8160000
1390/12/01,8160000
1390/12/02,8080000
1390/12/03,8120000
1390/12/05,8250000
1390/12/06,8100000
1390/12/07,7750000
1390/12/08,8000000
1390/12/09,8100000
1390/12/10,8120000
1390/12/12,8100000
1390/12/13,8010000
1390/12/14,7980000
1390/12/15,7900000
1390/12/16,7850000
1390/12/17,7900000
1390/12/19,7750000
1390/12/20,7620000
1390/12/21,7750000
1390/12/22,7650000
1390/12/23,7450000
1390/12/24,7400000
1390/12/26,7760000
1390/12/27,7650000
1391/01/04,7680000
1391/01/05,7640000
1391/01/06,7670000
1391/01/07,7800000
1391/01/08,7810000
1391/01/09,7790000
1391/01/13,7740000
1391/01/14,7630000
1391/01/15,7440000
1391/01/16,7430000
1391/01/18,7470000
1391/01/19,7450000
1391/01/20,7290000
1391/01/21,7210000
1391/01/22,7450000
1391/01/23,7320000
1391/01/25,7260000
1391/01/26,6650000
1391/01/27,6830000
1391/01/28,7010000
1391/01/29,7070000
1391/01/30,7020000
1391/02/01,7000000
1391/02/02,6980000
1391/02/03,6890000
1391/02/04,6810000
1391/02/06,6820000
1391/02/08,6580000
1391/02/09,6810000
1391/02/10,6730000
1391/02/11,6700000
1391/02/12,6700000
1391/02/13,6685000
1391/02/15,6570000
1391/02/16,6480000
1391/02/17,6480000
1391/02/18,6460000
1391/02/19,6300000
1391/02/20,6110000
1391/02/22,6000000
1391/02/23,6080000
1391/02/24,6280000
1391/02/25,6400000
1391/02/26,6280000
1391/02/27,6420000
1391/02/29,6500000
1391/02/30,6500000
1391/02/31,6480000
1391/03/01,6350000
1391/03/02,6330000
1391/03/03,6650000
1391/03/05,6660000
1391/03/06,6500000
1391/03/07,6580000
1391/03/08,6640000
1391/03/09,6580000
1391/03/10,6600000
1391/03/12,6820000
1391/03/15,6690000
1391/03/16,6730000
1391/03/17,6800000
1391/03/19,6810000
1391/03/20,6870000
1391/03/21,6850000
1391/03/22,6765000
1391/03/23,6710000
1391/03/24,6765000
1391/03/26,6810000
1391/03/27,6855000
1391/03/29,6885000
1391/03/30,6915000
1391/03/31,6885000
1391/04/02,6940000
1391/04/03,7050000
1391/04/04,7030000
1391/04/05,7190000
1391/04/06,7290000
1391/04/07,7760000
1391/04/08,7700000
1391/04/09,7630000
1391/04/10,7410000
1391/04/11,7280000
1391/04/12,7530000
1391/04/13,7450000
1391/04/16,7290000
1391/04/17,7120000
1391/04/18,7100000
1391/04/19,7240000
1391/04/20,7110000
1391/04/21,7120000
1391/04/23,7130000
1391/04/24,7050000
1391/04/25,7100000
1391/04/26,7090000
1391/04/27,7080000
1391/04/28,7055000
1391/04/30,7020000
1391/04/31,6960000
1391/05/01,6990000
1391/05/02,7110000
1391/05/03,7180000
1391/05/04,7370000
1391/05/06,7380000
1391/05/07,7280000
1391/05/08,7350000
1391/05/09,7400000
1391/05/10,7430000
1391/05/11,7460000
1391/05/13,7390000
1391/05/14,7490000
1391/05/15,7680000
1391/05/16,7840000
1391/05/17,7630000
1391/05/18,7670000
1391/05/20,7840000
1391/05/21,7920000
1391/05/22,7890000
1391/05/23,7845000
1391/05/24,7770000
1391/05/25,7850000
1391/05/27,7860000
1391/05/30,7960000
1391/05/31,8050000
1391/06/01,8265000
1391/06/03,8430000
1391/06/04,8340000
1391/06/05,8380000
1391/06/06,8350000
1391/06/07,8360000
1391/06/10,8380000
1391/06/11,8330000
1391/06/12,8370000
1391/06/13,8400000
1391/06/14,8550000
1391/06/15,8630000
1391/06/17,9080000
1391/06/18,9450000
1391/06/19,9360000
1391/06/20,9290000
1391/06/22,9140000
1391/06/24,9420000
1391/06/25,9420000
1391/06/26,9540000
1391/06/27,9340000
1391/06/28,9490000
1391/06/29,9500000
1391/06/31,9700000
1391/07/01,9780000
1391/07/02,10110000
1391/07/03,10290000
1391/07/04,10490000
1391/07/05,10700000
1391/07/07,11320000
1391/07/08,11670000
1391/07/09,13450000
1391/07/10,13500000
